,subj_idx,stimulus,response,rt,signal_strength,drug
4443,Ali,1,0,1.089521119943588,weak,placebo
4444,Ali,1,0,0.7940646820820542,weak,placebo
4445,Ali,1,0,1.1924625984587705,weak,placebo
4446,Ali,1,1,1.0198299346570636,weak,placebo
4447,Ali,1,1,1.2342506365232038,weak,placebo
4448,Ali,1,0,0.6945826866448697,weak,placebo
4449,Ali,1,0,1.4986230337591953,weak,placebo
4450,Ali,1,0,1.3935122521785714,weak,placebo
4451,Ali,1,1,1.4391879080471566,weak,placebo
4452,Ali,1,0,0.8614373569619652,weak,placebo
4453,Ali,1,0,0.7043268991835813,weak,placebo
4454,Ali,1,0,0.9279965748410762,weak,placebo
4455,Ali,1,1,0.7795132103019397,weak,placebo
4456,Ali,1,1,0.7190594434566826,weak,placebo
4457,Ali,1,0,0.6836568938880881,weak,placebo
4458,Ali,1,0,1.1178104808319318,weak,placebo
4459,Ali,1,0,1.1352912625079972,weak,placebo
4460,Ali,1,0,0.8908771625020713,weak,placebo
4461,Ali,1,0,0.6822249102244232,weak,placebo
4462,Ali,1,0,1.4944061717005046,weak,placebo
4463,Ali,1,0,0.8814348603954744,weak,placebo
4464,Ali,1,0,0.7547855992002879,weak,placebo
4465,Ali,1,1,1.0334864552917196,weak,placebo
4466,Ali,1,0,0.7468257650887576,weak,placebo
4467,Ali,1,0,1.0572724663900317,weak,placebo
4468,Ali,1,0,0.9751279565723079,weak,placebo
4469,Ali,1,0,1.086427909876909,weak,placebo
4470,Ali,1,0,0.7887341207724247,weak,placebo
4471,Ali,1,0,0.7530824107567453,weak,placebo
4472,Ali,1,1,1.0267754016142399,weak,placebo
4473,Ali,1,0,0.9563397184116106,weak,placebo
4474,Ali,1,0,0.756417559525554,weak,placebo
4475,Ali,1,0,0.8385746588672754,weak,placebo
4476,Ali,1,0,1.0617490534315475,weak,placebo
4477,Ali,1,1,0.8146899962887901,weak,placebo
4478,Ali,1,0,1.0758152693415344,weak,placebo
4479,Ali,1,0,1.2132774406420859,weak,placebo
4480,Ali,1,0,1.096796014992964,weak,placebo
4481,Ali,1,1,0.9862047851444635,weak,placebo
4482,Ali,1,0,0.8214521703186904,weak,placebo
4483,Ali,1,0,0.6815842479197427,weak,placebo
4484,Ali,1,0,2.1232100874960587,weak,placebo
4485,Ali,1,1,0.98963570405328,weak,placebo
4486,Ali,1,0,0.7186490334596094,weak,placebo
4487,Ali,1,0,0.9748181186919468,weak,placebo
4488,Ali,1,0,1.6141782861392162,weak,placebo
4489,Ali,1,0,1.2186356072625246,weak,placebo
4490,Ali,1,1,0.7180684066552895,weak,placebo
4491,Ali,1,1,1.5680869456066855,weak,placebo
4492,Ali,1,0,0.8745470445081326,weak,placebo
4493,Ali,1,0,0.7588496270830638,weak,placebo
4494,Ali,1,0,0.9186127216573752,weak,placebo
4495,Ali,1,0,0.7374967807201224,weak,placebo
4496,Ali,1,0,0.982039788368392,weak,placebo
4497,Ali,1,0,0.9115504073071855,weak,placebo
4498,Ali,1,0,1.1909323137979912,weak,placebo
4499,Ali,1,1,0.9962205122467914,weak,placebo
4500,Ali,1,1,0.6672523579026597,weak,placebo
4501,Ali,1,1,0.8295919351572656,weak,placebo
4502,Ali,1,0,1.154998495858266,weak,placebo
4503,Ali,1,0,0.8550093331727096,weak,placebo
4504,Ali,1,1,1.0081913572092818,weak,placebo
4505,Ali,1,0,0.9802668012143291,weak,placebo
4506,Ali,1,0,0.7370638736935913,weak,placebo
4507,Ali,1,0,0.8212990068940227,weak,placebo
4508,Ali,1,1,0.9626546920175278,weak,placebo
4509,Ali,1,0,1.2485089483279421,weak,placebo
4510,Ali,1,0,0.913758066851793,weak,placebo
4511,Ali,1,1,0.8991005844040627,weak,placebo
4512,Ali,1,0,1.1985030246349306,weak,placebo
4513,Ali,1,1,0.8946364480721748,weak,placebo
4514,Ali,1,1,1.0244794009192022,weak,placebo
4515,Ali,1,0,0.8849588013347396,weak,placebo
4516,Ali,1,1,1.1932231109482758,weak,placebo
4517,Ali,1,0,0.9601581355511462,weak,placebo
4518,Ali,1,1,0.8755673509534257,weak,placebo
4519,Ali,1,1,0.7921426802485845,weak,placebo
4520,Ali,1,0,0.7957972645713279,weak,placebo
4521,Ali,1,0,0.6490399232171935,weak,placebo
4522,Ali,1,1,1.1885242199052912,weak,placebo
4523,Ali,1,0,0.8072455873041234,weak,placebo
4524,Ali,1,1,0.7559024131133766,weak,placebo
4525,Ali,1,0,0.6968087851620836,weak,placebo
4526,Ali,1,0,1.4582359737784112,weak,placebo
4527,Ali,1,1,0.8018587331377348,weak,placebo
4528,Ali,1,0,1.006137158483078,weak,placebo
4529,Ali,1,0,0.9412798456029459,weak,placebo
4530,Ali,1,0,0.917322014144706,weak,placebo
4531,Ali,1,1,0.8024353423490461,weak,placebo
4532,Ali,1,0,0.9630643698865777,weak,placebo
4533,Ali,1,1,0.8019906346640894,weak,placebo
4534,Ali,1,0,0.8899194604908992,weak,placebo
4535,Ali,1,0,0.7447679623286214,weak,placebo
4536,Ali,1,0,0.9097503145626658,weak,placebo
4537,Ali,1,1,1.2667663664242108,weak,placebo
4538,Ali,1,1,0.7115640858649463,weak,placebo
4539,Ali,1,0,1.0269917786496898,weak,placebo
4540,Ali,1,0,1.418082058409059,weak,placebo
4541,Ali,1,0,0.8050288729727165,weak,placebo
4542,Ali,1,1,0.9963533362676871,weak,placebo
4543,Ali,1,0,0.7908136339274688,weak,placebo
4544,Ali,1,0,0.960711616722241,weak,placebo
4545,Ali,1,0,0.8470740708265028,weak,placebo
4546,Ali,1,1,1.8517154194374745,weak,placebo
4547,Ali,1,0,2.649029817154626,weak,placebo
4548,Ali,1,1,1.1021758720673627,weak,placebo
4549,Ali,1,0,1.8257319412738604,weak,placebo
4550,Ali,1,1,0.8082523721527527,weak,placebo
4551,Ali,1,1,1.261605695702444,weak,placebo
4552,Ali,1,0,0.6662391242977994,weak,placebo
4553,Ali,1,0,1.0834776285186638,weak,placebo
4554,Ali,1,1,0.8678390623922465,weak,placebo
4555,Ali,1,0,0.6871228673953893,weak,placebo
4556,Ali,1,1,0.7883866162345082,weak,placebo
4557,Ali,1,0,0.820310858929963,weak,placebo
4558,Ali,1,0,1.384749813458968,weak,placebo
4559,Ali,1,0,0.7219164949690204,weak,placebo
4560,Ali,1,0,1.5711192681135118,weak,placebo
4561,Ali,1,0,1.0252142452381503,weak,placebo
4562,Ali,1,1,0.8962850916762148,weak,placebo
4563,Ali,1,0,0.7027299886516112,weak,placebo
4564,Ali,1,0,0.9087191183549315,weak,placebo
4565,Ali,1,1,0.9698287958936577,weak,placebo
4566,Ali,1,0,1.890021294597049,weak,placebo
4567,Ali,1,0,1.484153352104224,weak,placebo
4568,Ali,1,1,0.7345284047104021,weak,placebo
4569,Ali,1,0,0.7805119184980612,weak,placebo
4570,Ali,1,0,1.3868726880608464,weak,placebo
4571,Ali,1,0,1.2034960068444085,weak,placebo
4572,Ali,1,1,2.3826195312135874,weak,placebo
4573,Ali,1,1,1.1914709760182918,weak,placebo
4574,Ali,1,0,0.7456735143505362,weak,placebo
4575,Ali,1,0,0.8495066513971219,weak,placebo
4576,Ali,1,1,1.251968994062962,weak,placebo
4577,Ali,1,0,0.85847925795381,weak,placebo
4578,Ali,1,1,0.7178455825679574,weak,placebo
4579,Ali,1,0,0.9060576164057538,weak,placebo
4580,Ali,1,0,1.0547363835214552,weak,placebo
4581,Ali,1,0,0.7066815457228584,weak,placebo
4582,Ali,1,0,0.7326057337666574,weak,placebo
4583,Ali,1,0,0.7189980227498446,weak,placebo
4584,Ali,1,0,1.3171364100758451,weak,placebo
4585,Ali,1,0,1.0126729467906865,weak,placebo
4586,Ali,1,1,0.781619854939403,weak,placebo
4587,Ali,1,0,0.7619927614849356,weak,placebo
4588,Ali,1,0,0.8718185081850431,weak,placebo
4589,Ali,1,1,0.9864996139424314,weak,placebo
4590,Ali,1,1,1.2119751830029504,weak,placebo
4591,Ali,1,1,1.0555618267665219,weak,placebo
4592,Ali,1,0,0.9072644235937013,weak,placebo
4593,Ali,1,0,0.787520099210474,weak,placebo
4594,Ali,1,1,1.0355340040374248,weak,placebo
4595,Ali,1,1,0.9435557118473236,weak,placebo
4596,Ali,1,0,1.4564304609487504,weak,placebo
4597,Ali,1,0,1.2421592745202612,weak,placebo
4598,Ali,1,0,0.9576187230974651,weak,placebo
4599,Ali,1,1,0.9519859609461023,weak,placebo
4600,Ali,1,0,1.5620660993821716,weak,placebo
4601,Ali,1,0,0.7053492396668475,weak,placebo
4602,Ali,1,1,0.7611835726409116,weak,placebo
4603,Ali,1,0,0.8707397614752251,weak,placebo
4604,Ali,1,0,1.1532309448505855,weak,placebo
4605,Ali,1,0,1.4184148556889637,weak,placebo
4606,Ali,1,0,0.7437743154681171,weak,placebo
4607,Ali,1,0,0.7368164338150239,weak,placebo
4608,Ali,1,1,1.9151620206963043,weak,placebo
4609,Ali,1,0,0.7804885819473355,weak,placebo
4610,Ali,1,0,0.8369242538786733,weak,placebo
4611,Ali,1,1,2.0774570019035914,weak,placebo
4612,Ali,1,1,0.9346096203057324,weak,placebo
4613,Ali,1,0,0.876358712935002,weak,placebo
4614,Ali,1,0,1.2726071045199396,weak,placebo
4615,Ali,1,1,0.9052665321210356,weak,placebo
4616,Ali,1,1,0.8967492480294731,weak,placebo
4617,Ali,1,0,1.177027907662021,weak,placebo
4618,Ali,1,0,0.9785170907010258,weak,placebo
4619,Ali,1,1,0.8259591582205886,weak,placebo
4620,Ali,1,0,1.2007470387214778,weak,placebo
4621,Ali,1,0,1.5422460300693235,weak,placebo
4622,Ali,1,1,0.9455694037137653,weak,placebo
4623,Ali,1,0,0.7420365967260995,weak,placebo
4624,Ali,1,0,0.6991131564899871,weak,placebo
4625,Ali,1,0,0.7137840756564353,weak,placebo
4626,Ali,1,0,2.445020151141371,weak,placebo
4627,Ali,1,1,0.7923197803438043,weak,placebo
4628,Ali,1,1,0.9425348443635333,weak,placebo
4629,Ali,1,0,1.0671908058407378,weak,placebo
4630,Ali,1,1,1.211346945138224,weak,placebo
4631,Ali,1,1,0.752494494446197,weak,placebo
4632,Ali,1,1,1.935213764911073,weak,placebo
4633,Ali,1,0,0.8455445411641003,weak,placebo
4634,Ali,1,0,0.6867319938841445,weak,placebo
4635,Ali,1,1,0.7572974129818583,weak,placebo
4636,Ali,1,0,3.5239099348504395,weak,placebo
4637,Ali,1,1,1.3183933451775902,weak,placebo
4638,Ali,1,1,0.989246949054303,weak,placebo
4639,Ali,1,0,2.3122062770161267,weak,placebo
4640,Ali,1,0,0.6712807564093753,weak,placebo
4641,Ali,1,0,1.3097722349413774,weak,placebo
4642,Ali,1,0,0.7353359590598225,weak,placebo
4643,Ali,1,0,0.7602999855250427,weak,placebo
4644,Ali,1,0,0.666149537159016,weak,placebo
4645,Ali,1,0,0.8305259095918882,weak,placebo
4646,Ali,1,0,0.6460084824990459,weak,placebo
4647,Ali,1,0,1.1254957577118114,weak,placebo
4648,Ali,1,0,1.0883899608221248,weak,placebo
4649,Ali,1,0,1.2693970501536862,weak,placebo
4650,Ali,1,0,2.93004233584616,weak,placebo
4651,Ali,1,0,0.8847665393614623,weak,placebo
4652,Ali,1,0,0.7851400937106654,weak,placebo
4653,Ali,1,1,0.8713456250365491,weak,placebo
4654,Ali,1,0,0.7527031836644839,weak,placebo
4655,Ali,1,1,0.8241753026196912,weak,placebo
4656,Ali,1,0,1.2114460138306709,weak,placebo
4657,Ali,1,1,0.9140976694420405,weak,placebo
4658,Ali,1,0,0.7055234799266873,weak,placebo
4659,Ali,1,0,1.3498197526381799,weak,placebo
4660,Ali,1,0,0.8528709198621777,weak,placebo
4661,Ali,1,1,0.849038030079205,weak,placebo
4662,Ali,1,1,1.4662994743922377,weak,placebo
4663,Ali,1,1,0.9403393311575048,weak,placebo
4664,Ali,1,0,1.0934805137027621,weak,placebo
4665,Ali,1,0,0.9192395478857748,weak,placebo
4666,Ali,1,0,0.8418106452968257,weak,placebo
4667,Ali,1,1,0.9018861168071908,weak,placebo
4668,Ali,1,1,1.4046815545262832,weak,placebo
4669,Ali,1,0,0.7621765794046697,weak,placebo
4670,Ali,1,0,1.1652633521176656,weak,placebo
4671,Ali,1,0,1.3151436928997262,weak,placebo
4672,Ali,1,0,0.7836537511233963,weak,placebo
4673,Ali,1,0,1.04492710954591,weak,placebo
4674,Ali,1,0,0.7225423745637227,weak,placebo
4675,Ali,1,1,1.4454650803235645,weak,placebo
4676,Ali,1,0,0.6409071209581627,weak,placebo
4677,Ali,1,1,0.65430719783925,weak,placebo
4678,Ali,1,0,0.9357753124821072,weak,placebo
4679,Ali,1,1,0.7848053052737184,weak,placebo
4680,Ali,1,1,1.8744577817001358,weak,placebo
4681,Ali,1,1,0.7485317006302601,weak,placebo
4682,Ali,1,0,0.685115526898266,weak,placebo
4683,Ali,1,0,1.143481567467889,weak,placebo
4684,Ali,1,0,1.3780802572332278,weak,placebo
4685,Ali,1,0,0.8494999714479003,weak,placebo
4686,Ali,1,0,0.8111552350723239,weak,placebo
4687,Ali,1,0,1.5687071543852658,weak,placebo
4688,Ali,1,0,1.3506088821189262,weak,placebo
4689,Ali,1,0,0.9083144814099,weak,placebo
4690,Ali,1,0,0.8976519078407693,weak,placebo
4691,Ali,1,0,1.161778027036279,weak,placebo
4692,Ali,1,0,0.747313411205976,weak,placebo
4693,Ali,1,0,1.0434965099945832,weak,placebo
4694,Ali,1,1,0.8406114910598138,weak,placebo
4695,Ali,1,0,0.8897070102891185,weak,placebo
4696,Ali,1,0,0.858050398293774,weak,placebo
4697,Ali,1,0,0.6527300148347872,weak,placebo
4698,Ali,1,0,1.1194123516248116,weak,placebo
4699,Ali,1,1,1.6750206873457358,weak,placebo
4700,Ali,1,1,0.7941975454755067,weak,placebo
4701,Ali,1,1,1.3097156972417183,weak,placebo
4702,Ali,1,0,1.1628518580819147,weak,placebo
4703,Ali,1,0,0.9072510456962726,weak,placebo
4704,Ali,1,0,0.9253485813883205,weak,placebo
4705,Ali,1,0,0.6729141825570508,weak,placebo
4706,Ali,1,1,1.294038498960772,weak,placebo
4707,Ali,1,0,1.2052948957900718,weak,placebo
4708,Ali,1,1,1.4434073688721711,weak,placebo
4709,Ali,1,0,0.8319825518394156,weak,placebo
4710,Ali,1,1,0.8254472765241632,weak,placebo
4711,Ali,1,0,1.5987501607974712,weak,placebo
4712,Ali,1,0,1.2759038080161744,weak,placebo
4713,Ali,1,0,1.5957606667013007,weak,placebo
4714,Ali,1,0,1.0954045306078652,weak,placebo
4715,Ali,1,0,0.7672352790928465,weak,placebo
4716,Ali,1,0,0.9053075786974552,weak,placebo
4717,Ali,1,0,0.8917364238057641,weak,placebo
4718,Ali,1,1,0.7939108003068086,weak,placebo
4719,Ali,1,0,0.9363110418995967,weak,placebo
4720,Ali,1,0,0.844366080492658,weak,placebo
4721,Ali,1,0,0.8854502499306716,weak,placebo
4722,Ali,1,0,0.6885730422287396,weak,placebo
4723,Ali,1,0,1.0145396250786254,weak,placebo
4724,Ali,1,0,1.1351526005620634,weak,placebo
4725,Ali,1,0,1.7452945185727398,weak,placebo
4726,Ali,1,1,1.37855561945779,weak,placebo
4727,Ali,1,1,0.787206453745175,weak,placebo
4728,Ali,1,0,0.6773617584142259,weak,placebo
4729,Ali,1,0,1.6441612372077157,weak,placebo
4730,Ali,1,1,0.7214849695705019,weak,placebo
4731,Ali,1,1,0.8774759638390395,weak,placebo
4732,Ali,1,1,0.8231992043602996,weak,placebo
4733,Ali,1,0,0.8358157077776871,weak,placebo
4734,Ali,1,0,1.7273741500813078,weak,placebo
4735,Ali,1,0,0.6669589167643968,weak,placebo
4736,Ali,1,0,1.4087988306758783,weak,placebo
4737,Ali,1,0,0.7134455349060794,weak,placebo
4738,Ali,1,0,1.1645543768646318,weak,placebo
4739,Ali,1,0,0.7290854501494198,weak,placebo
4740,Ali,1,1,1.5048990137331,weak,placebo
4741,Ali,1,0,0.720188395987577,weak,placebo
4742,Ali,1,0,0.931722850383194,weak,placebo
4743,Ali,1,0,1.7302016232858928,weak,placebo
4744,Ali,1,1,1.0110352969262066,weak,placebo
4745,Ali,1,0,1.7505451206313325,weak,placebo
4746,Ali,1,0,1.3431183478955493,weak,placebo
4747,Ali,1,1,1.162353152360947,weak,placebo
4748,Ali,1,0,0.6394179401055865,weak,placebo
4749,Ali,1,1,1.2282726055335649,weak,placebo
4750,Ali,1,0,1.0297659852668408,weak,placebo
4751,Ali,1,0,0.7441582300843401,weak,placebo
4752,Ali,1,0,1.0484832922362717,weak,placebo
4753,Ali,1,0,1.0476401874284609,weak,placebo
4754,Ali,1,1,1.5251016110606563,weak,placebo
4755,Ali,1,0,2.195700767656339,weak,placebo
4756,Ali,1,0,0.9126388157643657,weak,placebo
4757,Ali,1,0,0.7877936564516749,weak,placebo
4758,Ali,1,0,0.8343636485657906,weak,placebo
4759,Ali,1,0,0.6716256000616332,weak,placebo
4760,Ali,1,0,1.2717972659338277,weak,placebo
4761,Ali,1,0,0.997798507276695,weak,placebo
4762,Ali,1,0,0.895167209548905,weak,placebo
4763,Ali,1,0,1.1256650064311184,weak,placebo
4764,Ali,1,0,1.7868456119585092,weak,placebo
4765,Ali,1,0,0.7105444303217092,weak,placebo
4766,Ali,1,1,1.0283395959714396,weak,placebo
4767,Ali,1,1,0.731791027360186,weak,placebo
4768,Ali,1,0,0.971888766922888,weak,placebo
4769,Ali,1,0,0.6874577275278713,weak,placebo
4770,Ali,1,1,0.9359846282367211,weak,placebo
4771,Ali,1,0,0.8159630040573309,weak,placebo
4772,Ali,1,0,0.7584606533241794,weak,placebo
4773,Ali,1,1,1.0227657627651254,weak,placebo
4774,Ali,1,0,1.4171884004118604,weak,placebo
4775,Ali,1,0,1.507742112276575,weak,placebo
4776,Ali,1,0,0.9856959852816438,weak,placebo
4777,Ali,1,1,1.0940491772132943,weak,placebo
4778,Ali,1,0,0.7271953728659332,weak,placebo
4779,Ali,1,0,1.0133191785260403,weak,placebo
4780,Ali,1,0,1.354267936106909,weak,placebo
4781,Ali,1,0,0.7467097185900143,weak,placebo
4782,Ali,1,1,0.7598009747357493,weak,placebo
4783,Ali,1,0,1.0762136777560893,weak,placebo
4784,Ali,1,1,1.0723073554281481,weak,placebo
4785,Ali,1,1,0.6800007164348765,weak,placebo
4786,Ali,1,0,1.3080678571974005,weak,placebo
4787,Ali,1,0,1.214544215225722,weak,placebo
4788,Ali,1,0,0.9880550339885262,weak,placebo
4789,Ali,1,0,2.487387831897096,weak,placebo
4790,Ali,1,0,1.1850051663486034,weak,placebo
4791,Ali,1,1,1.407212461182064,weak,placebo
4792,Ali,1,0,1.8459657369007714,weak,placebo
4793,Ali,1,0,0.7702281860113482,weak,placebo
4794,Ali,1,1,0.8975168499799941,weak,placebo
4795,Ali,1,1,1.7920872266673937,weak,placebo
4796,Ali,1,0,1.3795840476094947,weak,placebo
4797,Ali,1,0,1.0276660422744373,weak,placebo
4798,Ali,1,1,1.7941561640927493,weak,placebo
4799,Ali,1,0,0.8753635730481955,weak,placebo
4800,Ali,1,0,1.1453717919958288,weak,placebo
4801,Ali,1,0,1.7544671671416054,weak,placebo
4802,Ali,1,1,0.862560619515096,weak,placebo
4803,Ali,1,0,0.9881272909734736,weak,placebo
4804,Ali,1,1,0.7897321491578639,weak,placebo
4805,Ali,1,0,1.4682184415184099,weak,placebo
4806,Ali,1,0,1.3380765131262229,weak,placebo
4807,Ali,1,0,0.9028513948632403,weak,placebo
4808,Ali,1,1,0.8552135466478455,weak,placebo
4809,Ali,1,0,0.7649058082742077,weak,placebo
4810,Ali,1,0,0.7957395446516171,weak,placebo
4811,Ali,1,0,0.6781150149576008,weak,placebo
4812,Ali,1,0,1.2917788263185224,weak,placebo
4813,Ali,1,1,0.9899379084753692,weak,placebo
4814,Ali,1,0,1.1770410127506707,weak,placebo
4815,Ali,1,0,0.7948341918402073,weak,placebo
4816,Ali,1,0,0.9480168474765369,weak,placebo
4817,Ali,1,0,0.829595249426075,weak,placebo
4818,Ali,1,0,0.6634159660705073,weak,placebo
4819,Ali,1,0,0.7609593791622359,weak,placebo
4820,Ali,1,0,0.7128665322958864,weak,placebo
4821,Ali,1,0,0.8112545166855518,weak,placebo
4822,Ali,1,1,0.744339709939361,weak,placebo
4823,Ali,1,0,0.980694578277922,weak,placebo
4824,Ali,1,0,0.6312655198678099,weak,placebo
4825,Ali,1,0,0.8695468049315651,weak,placebo
4826,Ali,1,0,0.9359752702198271,weak,placebo
4827,Ali,1,0,1.2757164707520388,weak,placebo
4828,Ali,1,1,0.9772060193014738,weak,placebo
4829,Ali,1,0,0.7464970834137247,weak,placebo
4830,Ali,1,0,0.7604193656719694,weak,placebo
4831,Ali,1,0,1.817795679332337,weak,placebo
4832,Ali,1,1,1.1163602921436486,weak,placebo
4833,Ali,1,0,0.7595522932333039,weak,placebo
4834,Ali,1,1,1.2401238712881948,weak,placebo
4835,Ali,1,0,1.108736921279931,weak,placebo
4836,Ali,1,1,1.7654013937112398,weak,placebo
4837,Ali,1,0,0.8460468705195823,weak,placebo
4838,Ali,1,0,1.2663200398937795,weak,placebo
4839,Ali,1,0,1.0757645947939003,weak,placebo
4840,Ali,1,1,1.719216349636487,weak,placebo
4841,Ali,1,1,0.9893078734022002,weak,placebo
4842,Ali,1,1,1.2954595053339844,weak,placebo
4843,Ali,1,1,0.7757596895725161,weak,placebo
4844,Ali,1,0,0.8167321094654075,weak,placebo
4845,Ali,1,0,0.7556927342511081,weak,placebo
4846,Ali,1,0,0.9143908952310177,weak,placebo
4847,Ali,1,1,1.0759510823084242,weak,placebo
4848,Ali,1,0,0.9904999853720672,weak,placebo
4849,Ali,1,0,2.012679825999071,weak,placebo
4850,Ali,1,0,0.7591665384484801,weak,placebo
4851,Ali,1,0,0.7092881549296409,weak,placebo
4852,Ali,1,0,1.003010147707852,weak,placebo
4853,Ali,1,0,1.818098388920967,weak,placebo
4854,Ali,1,0,1.099172699607406,weak,placebo
4855,Ali,1,0,0.8617809409247309,weak,placebo
4856,Ali,1,0,2.6959510163616134,weak,placebo
4857,Ali,1,0,1.2885503421584104,weak,placebo
4858,Ali,1,1,1.0649392990164124,weak,placebo
4859,Ali,1,0,1.281650825737159,weak,placebo
4860,Ali,1,0,0.7411626233590636,weak,placebo
4861,Ali,1,0,0.7208474038155198,weak,placebo
4862,Ali,1,0,0.7110817122153452,weak,placebo
4863,Ali,1,1,1.440743802179444,weak,placebo
4864,Ali,1,0,0.9217437041007364,weak,placebo
4865,Ali,1,0,0.7948559843215249,weak,placebo
4866,Ali,1,0,0.8259138596563459,weak,placebo
4867,Ali,1,0,0.9655364315353527,weak,placebo
4868,Ali,1,0,0.9123629878203326,weak,placebo
4869,Ali,1,0,2.1847464834549424,weak,placebo
4870,Ali,1,0,1.431489878853097,weak,placebo
4871,Ali,1,0,0.757057970286162,weak,placebo
4872,Ali,1,0,0.8405097948840272,weak,placebo
4873,Ali,1,1,0.9871898123143078,weak,placebo
4874,Ali,1,0,0.696261672308822,weak,placebo
4875,Ali,1,1,0.8637607510387388,weak,placebo
4876,Ali,1,0,1.641668285697313,weak,placebo
4877,Ali,1,0,0.8836657992986134,weak,placebo
4878,Ali,1,0,0.7077430317518149,weak,placebo
4879,Ali,1,0,0.8924455849094455,weak,placebo
4880,Ali,1,0,0.9303786913725616,weak,placebo
4881,Ali,1,1,0.8779445586878151,weak,placebo
4882,Ali,1,0,1.6441694833822573,weak,placebo
4883,Ali,1,0,0.7098976293518241,weak,placebo
4884,Ali,1,0,0.7877677937034862,weak,placebo
4885,Ali,1,0,1.0873302664949294,weak,placebo
4886,Ali,1,0,1.5586890337561279,weak,placebo
4887,Ali,1,0,2.10312352806193,weak,placebo
4888,Ali,1,1,1.3263639757022858,weak,placebo
4889,Ali,1,0,0.9936499085138373,weak,placebo
4890,Ali,1,1,1.0455325644441364,weak,placebo
4891,Ali,1,1,1.9807251987506893,weak,placebo
4892,Ali,1,0,1.1888284466160512,weak,placebo
4893,Ali,1,0,1.8731756666365813,weak,placebo
4894,Ali,1,0,1.460455980365225,weak,placebo
4895,Ali,1,0,1.3723220288918232,weak,placebo
4896,Ali,1,0,0.6754266317357348,weak,placebo
4897,Ali,1,0,1.0188083362147458,weak,placebo
4898,Ali,1,0,1.1146014311910473,weak,placebo
4899,Ali,1,0,0.9762393545362256,weak,placebo
4900,Ali,1,0,0.8529978494348445,weak,placebo
4901,Ali,1,0,0.7131542699412691,weak,placebo
4902,Ali,1,0,0.7679206679903555,weak,placebo
4903,Ali,1,0,0.9265146552876272,weak,placebo
4904,Ali,1,0,0.7630332165737664,weak,placebo
4905,Ali,1,1,1.5279261689833112,weak,placebo
4906,Ali,1,0,0.7537678422716872,weak,placebo
4907,Ali,1,0,0.8895785913717698,weak,placebo
4908,Ali,1,0,1.1829410656464183,weak,placebo
4909,Ali,1,1,0.7377407833114574,weak,placebo
4910,Ali,1,1,0.701745563935075,weak,placebo
4911,Ali,1,0,0.8147106694207518,weak,placebo
4912,Ali,1,1,0.8474521610449074,weak,placebo
4913,Ali,1,0,0.9386513720346861,weak,placebo
4914,Ali,1,0,0.8345596496921404,weak,placebo
4915,Ali,1,0,0.8930902706326842,weak,placebo
4916,Ali,1,0,1.284714284362793,weak,placebo
4917,Ali,1,0,0.9044119881234357,weak,placebo
4918,Ali,1,0,1.0309685570906009,weak,placebo
4919,Ali,1,0,1.2404388661434373,weak,placebo
4920,Ali,1,0,1.2214401853458077,weak,placebo
4921,Ali,1,0,0.6618779218455768,weak,placebo
4922,Ali,1,0,1.7807815718852928,weak,placebo
4923,Ali,1,0,0.8523360908348218,weak,placebo
4924,Ali,1,0,0.8454784547182815,weak,placebo
4925,Ali,1,1,1.653799680320759,weak,placebo
4926,Ali,1,0,1.0171467234483647,weak,placebo
4927,Ali,1,0,0.6730031354884422,weak,placebo
4928,Ali,1,0,0.6574523705198054,weak,placebo
4929,Ali,1,0,0.7316941536514326,weak,placebo
4930,Ali,1,0,0.9456820335205509,weak,placebo
4931,Ali,1,0,1.2873517342253005,weak,placebo
4932,Ali,1,0,0.8910123782613811,weak,placebo
4933,Ali,1,1,1.5513095556052372,weak,placebo
4934,Ali,1,0,0.7156808434865451,weak,placebo
4935,Ali,1,1,0.7873515787318778,weak,placebo
4936,Ali,1,0,0.9091715684796987,weak,placebo
4937,Ali,1,0,1.78999029358474,weak,placebo
4938,Ali,1,0,1.5247605150985633,weak,placebo
4939,Ali,1,0,0.7022699823784313,weak,placebo
4940,Ali,1,0,0.7703939314071029,weak,placebo
4941,Ali,1,0,0.7171656940918237,weak,placebo
4942,Ali,1,1,1.1891528793970176,weak,placebo
4943,Ali,1,1,0.9325148016201229,weak,placebo
4944,Ali,1,0,0.8687739562490339,weak,placebo
4945,Ali,1,0,0.9207056216180058,weak,placebo
4946,Ali,1,0,1.5696764983173292,weak,placebo
4947,Ali,1,0,1.1453237718821738,weak,placebo
4948,Ali,1,0,0.8423910703293157,weak,placebo
4949,Ali,1,1,1.5918672282623565,weak,placebo
4950,Ali,1,0,0.9981093129664333,weak,placebo
4951,Ali,1,1,0.738903873953245,weak,placebo
4952,Ali,1,0,0.8743757517510716,weak,placebo
4953,Ali,1,0,0.7807630513494246,weak,placebo
4954,Ali,1,1,0.8667812445832761,weak,placebo
4955,Ali,1,0,0.6957461854792547,weak,placebo
4956,Ali,1,1,0.9562010176103267,weak,placebo
4957,Ali,1,0,1.6839620905093822,weak,placebo
4958,Ali,1,0,0.7397480113834638,weak,placebo
4959,Ali,1,1,0.9203460156043184,weak,placebo
4960,Ali,1,0,0.7280503747181544,weak,placebo
4961,Ali,1,1,1.5984059530519779,weak,placebo
4962,Ali,1,0,1.8945147485928229,weak,placebo
